Age,Gender,AnnualIncome,NumberOfPurchases,ProductCategory,TimeSpentOnWebsite,LoyaltyProgram,DiscountsAvailed,PurchaseStatus
23.0,Female,45458.300937455104,3.0,Beauty,33.410255545974884,No,3,No
41.0,Male,84539.94980618896,15.0,Electronics,2.7210236451538545,No,3,No
45.0,Male,31022.96208595442,16.0,Home Goods,55.34748893066967,No,2,No
39.0,Female,53820.51282506665,8.0,Beauty,23.541179068152363,No,2,No
29.0,Female,110297.4055429271,19.0,Clothing,20.528524908600776,Yes,3,Yes
21.0,Male,58640.91500212024,17.0,Electronics,3.244901520295364,Yes,5,Yes
61.0,Female,47194.11050303062,3.0,Beauty,47.76886179811329,Yes,2,No
70.0,Female,67880.23896589028,2.0,Electronics,47.12201035128081,No,2,No
54.0,Female,96629.01863301064,10.0,Electronics,42.63978401118211,No,3,Yes
47.0,Male,47559.22711082555,17.0,Beauty,15.200213793827238,No,5,No
64.0,Male,38477.826093149495,,Beauty,6.394149862840845,Yes,1,No
42.0,Male,74528.23921445076,19.0,Sports,4.805544762507147,Yes,1,No
48.0,Male,61203.05641284551,13.0,Clothing,24.81392782092393,No,3,No
25.0,Male,45905.14374068411,20.0,Sports,41.711523612498624,No,1,No
61.0,Female,33701.11835401468,6.0,Electronics,27.8523296309334,No,2,No
63.0,Female,130496.79829248606,1.0,Electronics,7.11456686236694,Yes,4,No
32.0,Female,88855.76411293058,9.0,Beauty,31.749249769898714,No,5,Yes
56.0,Male,24773.77712510675,7.0,Home Goods,22.24587821614468,No,4,No
49.0,Female,98244.60665272188,14.0,Sports,31.37226986105493,Yes,5,Yes
41.0,Female,112640.77330280669,5.0,Beauty,6.8860499044677015,Yes,1,No
33.0,Female,92502.14741250571,8.0,Beauty,40.649165968651566,Yes,0,Yes
21.0,Female,123108.57361957611,11.0,Beauty,3.456997318058839,No,1,No
38.0,Female,129766.42075615008,14.0,Clothing,41.52954466520711,No,4,Yes
35.0,Male,106630.10376516684,8.0,Sports,54.55729721423304,Yes,1,Yes
53.0,Male,143788.8321406873,0.0,Beauty,8.341618268858557,No,1,No
49.0,Female,74308.92730576296,13.0,Clothing,56.13079279370831,Yes,5,Yes
19.0,Male,120829.54062029257,20.0,Sports,17.138979711114278,No,0,No
52.0,Female,144359.90074084955,9.0,Sports,8.70968519438248,No,5,No
55.0,Male,25686.07940016316,15.0,Home Goods,23.929225790819064,No,3,No
22.0,Male,69652.15315487646,2.0,Sports,13.131667774261125,No,1,No
43.0,Female,119783.79170732938,10.0,Clothing,31.62227992113479,No,5,Yes
22.0,Female,117323.880436406,18.0,Sports,42.65313069699829,Yes,1,Yes
68.0,Female,117945.62989340596,13.0,Clothing,47.2799342708956,No,2,No
59.0,Male,138961.70889291563,13.0,Beauty,21.158799855288795,Yes,1,No
46.0,Female,31968.70819072181,16.0,Electronics,15.333776339535593,Yes,1,Yes
53.0,Female,147921.71121736034,10.0,Beauty,22.23955270796441,No,0,No
37.0,Male,48326.03205314871,14.0,Clothing,40.65109988981635,Yes,3,Yes
62.0,Male,122297.44021318835,,Electronics,20.01716464369607,No,3,No
70.0,Female,34883.39294856766,18.0,Clothing,23.37772011192513,No,0,No
67.0,Female,136028.02769413,20.0,Home Goods,11.230367906161042,Yes,4,Yes
30.0,Male,51183.634658272815,17.0,Clothing,27.74278018454626,Yes,0,Yes
45.0,Male,71367.90662436142,9.0,Sports,27.40251462081527,No,3,No
70.0,Female,52791.33262253701,1.0,Clothing,11.821994966379409,Yes,3,No
46.0,Female,71476.16144611913,18.0,Clothing,36.36215664101236,Yes,3,Yes
66.0,Female,40038.855613203326,4.0,Clothing,52.41782396368591,No,1,No
46.0,Female,118054.44653511296,6.0,Clothing,1.2422659709494588,No,2,No
21.0,Male,59545.83355271651,10.0,Clothing,12.087631514553928,No,0,No
55.0,Male,70438.27879309304,14.0,Clothing,36.464378876381865,Yes,5,Yes
31.0,Male,96846.93942360714,15.0,Sports,37.03317499903258,No,1,Yes
39.0,Male,141979.62639830273,3.0,Beauty,13.417120658415522,No,1,No
49.0,Female,138198.62676200282,19.0,Electronics,58.12432161091142,No,1,No
49.0,Male,34043.348036989875,9.0,Beauty,6.2995056361106805,No,2,No
58.0,Male,134850.4191881879,12.0,Electronics,33.37801169651769,No,3,Yes
31.0,Female,47872.8427891114,5.0,Beauty,40.87766474698243,Yes,2,Yes
47.0,Female,145165.34641962335,2.0,Electronics,12.150153938299333,No,0,No
25.0,Female,96745.19975964048,5.0,Clothing,37.82269178269361,No,0,No
45.0,Female,46170.57401691632,9.0,Home Goods,27.36023691398448,No,0,No
41.0,Female,112003.77553477856,18.0,Electronics,12.183775003679488,Yes,3,Yes
,Female,68609.73611166577,12.0,Beauty,23.39636203045161,Yes,5,Yes
20.0,Female,123037.36511748984,10.0,Beauty,48.13796516223066,No,2,Yes
41.0,Female,64051.8844140377,18.0,Electronics,16.152972225785927,Yes,0,No
32.0,Female,43609.81580835834,12.0,Sports,40.32502407533764,Yes,5,Yes
61.0,Female,83180.06419368839,8.0,Beauty,20.33708632787156,Yes,3,Yes
66.0,Male,69966.15500813753,7.0,Clothing,14.801446425983707,No,3,No
65.0,Male,124199.82454478864,14.0,Beauty,59.69172231986046,No,5,Yes
62.0,Female,86645.11790885688,6.0,Home Goods,58.72151765295762,Yes,1,Yes
36.0,Male,27738.21104521032,1.0,Electronics,22.334831787097983,No,0,No
28.0,Female,91055.02846419832,20.0,Home Goods,47.96194028643584,Yes,3,Yes
42.0,Male,74762.24692822936,15.0,Beauty,21.37060857136613,No,2,No
25.0,Female,141280.23213405738,0.0,Sports,18.041525454173296,No,1,No
22.0,Female,69467.30228308629,20.0,Home Goods,22.847290920037747,Yes,0,Yes
68.0,Male,52087.1029962473,2.0,Electronics,59.01984600717378,No,3,No
66.0,Female,141127.98352626612,0.0,Clothing,1.1288644285776774,No,3,No
28.0,Male,143620.71728533128,0.0,Sports,25.581526207411283,No,3,No
25.0,Male,99811.36601880802,4.0,Home Goods,13.38516469913504,No,4,No
54.0,Male,86646.80437433414,10.0,Electronics,12.741666370496109,No,2,No
39.0,Male,143600.45200507395,19.0,Clothing,5.721077915703081,Yes,5,Yes
43.0,Male,144286.12866955128,5.0,Sports,38.391491144229846,No,4,No
56.0,Female,69481.02815195541,17.0,Electronics,11.065466352677015,No,0,No
65.0,Male,140429.73887491127,18.0,Home Goods,39.95981400033353,No,4,Yes
24.0,Female,146187.95090326673,13.0,Sports,39.5905756243891,Yes,1,No
18.0,Female,111861.88308423223,5.0,Home Goods,31.027565079547887,Yes,3,No
56.0,Female,108429.61129708592,20.0,Home Goods,29.53090055652818,No,1,No
62.0,Male,83471.34781283117,0.0,Sports,41.67561089840815,No,4,No
68.0,Male,124514.60598182764,5.0,Beauty,38.16247161080756,No,4,No
37.0,Female,111293.63958411636,18.0,Electronics,31.78099628064818,No,4,Yes
67.0,Male,40127.71963770358,16.0,Sports,51.17533977305676,No,5,Yes
24.0,Female,82795.1606826557,13.0,Electronics,35.98597935707849,Yes,3,Yes
34.0,Male,21573.40518089397,0.0,Sports,16.762750492691403,Yes,5,No
26.0,Female,98453.39665753912,7.0,Home Goods,37.05734986946352,No,0,Yes
46.0,Female,34428.63099775254,12.0,Clothing,11.881676244471633,Yes,1,No
38.0,Female,23355.547903433308,12.0,Beauty,51.64149547507456,No,5,Yes
18.0,Female,111861.88308423223,5.0,Home Goods,31.027565079547887,Yes,3,No
34.0,Female,146881.79702629778,2.0,Beauty,11.455688355848729,No,4,No
66.0,Male,127577.4598738194,14.0,Sports,26.180631959441243,No,5,No
47.0,Female,145909.85312098596,14.0,Home Goods,18.13172453667521,No,3,Yes
33.0,Female,53713.53665122228,10.0,Beauty,8.416648484214825,No,1,No
30.0,Male,108025.68316555122,0.0,Electronics,59.56490735871935,Yes,4,Yes
65.0,Female,28899.633513365145,1.0,Electronics,1.1717913521935357,No,1,No
62.0,Female,87062.04735260266,7.0,Electronics,21.1278102233613,No,3,No
40.0,Female,127575.82158351876,2.0,Electronics,35.550645902530924,No,0,No
28.0,Male,64992.96444991212,17.0,Clothing,21.519161779884342,No,1,No
30.0,Female,131433.30340983788,1.0,Sports,8.40934405989948,No,0,No
43.0,Male,76162.46058728578,10.0,Clothing,39.71456313713853,No,1,Yes
19.0,Female,140799.646972141,17.0,Clothing,41.4268857724221,No,5,Yes
40.0,Female,72373.52674224283,9.0,Home Goods,30.45102016249704,Yes,0,Yes
42.0,Female,35733.250063075095,10.0,Sports,5.153916381748336,Yes,0,No
24.0,Female,46036.662322791366,11.0,Clothing,42.32683706003712,No,1,No
63.0,Male,79701.18408760455,7.0,Home Goods,44.77932466090586,No,4,Yes
39.0,Female,55921.48410056097,17.0,Sports,33.41628812502245,Yes,0,No
19.0,Female,52289.86913661698,4.0,Beauty,35.858136618834955,Yes,4,No
27.0,Female,149716.71123865718,16.0,Beauty,48.0428715333478,No,3,Yes
30.0,Male,147553.1187790983,7.0,Beauty,41.22176617432818,No,2,Yes
57.0,Male,131153.92621059157,20.0,Beauty,31.169006297971837,Yes,1,Yes
63.0,Female,144383.9760129572,20.0,Sports,52.21003187812574,Yes,0,Yes
66.0,Male,73432.73978452095,10.0,Sports,47.54776231216068,No,4,Yes
42.0,Male,48710.86178519116,13.0,Sports,53.05013849639244,No,0,No
33.0,Female,124648.56995850008,4.0,Sports,22.28757237130215,Yes,3,Yes
51.0,Male,98454.10248563922,4.0,Electronics,22.03992585958878,No,2,No
28.0,Female,98382.57394233,16.0,Sports,41.41535911312754,No,0,Yes
27.0,Male,87789.75303379135,11.0,Beauty,17.74881271385208,No,1,No
70.0,Female,77257.37554061512,7.0,Beauty,25.869159768107146,No,5,No
30.0,Male,87268.02572815536,12.0,Beauty,6.6196871043993,No,4,Yes
60.0,Male,127807.28391117822,17.0,Electronics,44.68231951952016,No,4,Yes
39.0,Male,134650.60857960372,3.0,Beauty,40.48668195477581,Yes,5,Yes
18.0,Female,138891.32630031265,15.0,Home Goods,21.576913596369213,Yes,4,Yes
23.0,Female,45458.300937455104,3.0,Beauty,33.410255545974884,No,3,No
37.0,Female,72468.13030700685,2.0,Home Goods,10.376561243806124,No,4,Yes
66.0,Female,46693.28203188397,14.0,Beauty,19.033261313334823,No,3,Yes
56.0,Female,72387.42323947098,16.0,Home Goods,5.42264256473077,No,2,No
22.0,Male,34919.95334299827,15.0,Electronics,25.007007452047045,No,3,No
65.0,Male,124343.63027344237,16.0,Home Goods,21.751486569393485,No,5,No
26.0,Male,138229.09942184144,12.0,Sports,54.45512519161743,No,1,Yes
53.0,Male,108115.71604030576,11.0,Beauty,18.38159664348691,Yes,4,Yes
49.0,Male,21612.524716050924,3.0,Electronics,8.506268329283632,No,3,No
61.0,Female,90303.18814812075,7.0,Clothing,57.68893560773112,No,3,Yes
20.0,Male,143199.4433753812,14.0,Sports,39.75209863421849,No,4,Yes
60.0,Male,56120.8608916626,12.0,Home Goods,52.792991349977285,No,0,No
47.0,Male,142815.71364180034,3.0,Beauty,25.44529382719225,Yes,2,Yes
67.0,Female,97696.8767513514,11.0,Home Goods,52.36961662464493,No,5,Yes
70.0,Female,59690.387970575066,2.0,Electronics,46.616893813070575,No,4,No
68.0,Female,60677.96124777427,0.0,Home Goods,58.16910386285568,Yes,4,Yes
61.0,Male,71826.1936104007,11.0,Home Goods,6.724074875988277,No,5,No
18.0,Male,59728.54801372794,14.0,Electronics,44.32665208478245,Yes,1,Yes
46.0,Female,133864.8008572174,14.0,Home Goods,24.60174852319119,Yes,1,No
19.0,Male,145726.45998369216,10.0,Electronics,37.71587576536755,No,0,Yes
22.0,Female,99634.55088482649,17.0,Electronics,14.043221616025518,No,5,Yes
49.0,Male,145634.26016263297,7.0,Sports,7.207953759052014,No,4,No
45.0,Female,79870.1346456382,8.0,Sports,28.55405412478276,No,4,No
22.0,Female,26497.273725758238,6.0,Electronics,17.469503860115964,No,2,No
67.0,Female,21081.59248953496,3.0,Clothing,48.48513622049185,No,4,Yes
41.0,Female,27551.95377044547,14.0,Sports,7.884658076218089,No,2,No
29.0,Female,26264.181611128508,10.0,Electronics,14.005835208664225,Yes,1,No
70.0,Male,29828.6552801776,14.0,Beauty,44.85437403822052,No,3,No
65.0,Female,81396.63454118762,20.0,Electronics,45.26603793883453,No,2,No
37.0,Male,105301.0388985393,3.0,Clothing,53.33552192237075,No,2,No
29.0,Female,128078.55687014227,12.0,Electronics,42.26369971825467,No,4,Yes
58.0,Male,64879.00856421997,17.0,Sports,57.34872804044795,No,4,Yes
56.0,Female,24884.24175185796,14.0,Beauty,34.29272660227248,Yes,1,No
52.0,Female,119368.44608882569,6.0,Home Goods,54.46211463152128,No,4,Yes
35.0,Female,66515.83093476135,5.0,Sports,16.422441677063297,No,0,No
20.0,Female,99727.91903535929,1.0,Clothing,49.42957396558621,No,1,Yes
50.0,Male,74383.40233329641,13.0,Clothing,52.09536825015686,No,2,No
54.0,Female,30322.856003593835,10.0,Clothing,5.665485237622239,Yes,4,No
46.0,Male,68222.33106050947,4.0,Clothing,48.6446390684816,Yes,5,Yes
35.0,Male,51093.413548070326,11.0,Beauty,59.00081727727441,Yes,3,Yes
64.0,Male,23067.345403918785,4.0,Electronics,47.13402220750432,No,0,No
44.0,Male,36622.684158914286,11.0,Electronics,25.207275373692845,No,1,No
23.0,Male,126812.79670236132,15.0,Clothing,17.17567822266571,No,1,No
34.0,Male,30624.294947081173,19.0,Beauty,38.48063425418577,No,5,Yes
45.0,Female,23275.14381469982,19.0,Sports,12.837293318647834,Yes,3,No
54.0,Female,25129.73927581691,20.0,Home Goods,57.34635225708844,No,3,No
26.0,Male,107451.38924715674,19.0,Clothing,39.902085849451794,Yes,1,Yes
28.0,Male,39105.15224646726,10.0,Clothing,36.97165461372451,No,4,Yes
21.0,Male,81251.8268612659,11.0,Sports,6.7017944657274136,No,2,No
36.0,Female,44907.08294552735,19.0,Electronics,47.6084955009896,No,1,No
69.0,Male,32088.78317700718,14.0,Clothing,9.473661306060158,No,1,No
31.0,Female,38101.898245287375,19.0,Sports,27.934022465150445,No,5,No
41.0,Female,30478.196788426205,2.0,Home Goods,36.26031395226512,No,3,No
54.0,Male,67832.29766927098,17.0,Beauty,59.32093858472148,No,1,No
69.0,Male,126181.33064573268,1.0,Home Goods,4.216201504740693,No,0,No
51.0,Female,125070.57730119888,7.0,Clothing,15.891701181586924,No,3,No
27.0,Male,65252.42711187745,19.0,Home Goods,56.72335758504024,Yes,5,Yes
41.0,Female,49727.98134846914,14.0,Home Goods,30.39372445413944,Yes,2,No
57.0,Male,115636.20485109468,7.0,Sports,2.699269652244604,No,5,No
43.0,Male,129388.1819010188,14.0,Electronics,32.226779440471816,Yes,3,Yes
55.0,Female,86155.77222683726,15.0,Sports,7.259414997161641,No,4,No
32.0,Female,105104.58929257408,6.0,Clothing,36.33410259068171,Yes,0,Yes
37.0,Male,74954.7227962112,15.0,Beauty,3.911624258147855,No,0,No
64.0,Male,92958.96247672824,19.0,Beauty,31.040319968193558,No,3,Yes
69.0,Male,21638.97759684868,,Home Goods,18.51684478181453,Yes,2,No
21.0,Male,144531.43573738018,19.0,Electronics,35.548116316349365,Yes,4,Yes
40.0,Male,145714.585783299,15.0,Sports,17.809881900593712,No,3,No
68.0,Male,85400.91360137874,5.0,Sports,27.49592016789069,No,5,No
46.0,Female,104305.62661542946,8.0,Sports,28.62037457037341,Yes,4,Yes
50.0,Male,53620.70853544504,7.0,Sports,54.04241497631955,Yes,5,Yes
34.0,Female,46489.63968659958,19.0,Sports,58.98874695346981,Yes,4,Yes
22.0,Male,82842.96667650907,2.0,Beauty,43.368002539405325,No,3,Yes
56.0,Female,115299.26848385773,1.0,Clothing,35.196206917347766,Yes,5,Yes
60.0,Male,84072.39597816806,4.0,Sports,23.197533323310275,No,2,No
50.0,Male,51462.87039751404,11.0,Electronics,40.01965825274273,No,0,No
66.0,Female,48478.94518324151,10.0,Clothing,1.926058430180499,No,3,No
70.0,Female,106116.42152113884,1.0,Electronics,53.32361326706482,Yes,5,Yes
46.0,Male,95978.35826846538,20.0,Beauty,16.30458458930938,No,0,Yes
41.0,Female,108740.23875904232,8.0,Clothing,37.69854213972985,No,0,No
50.0,Male,144881.50681671596,10.0,Sports,36.84083348060558,Yes,5,Yes
23.0,Male,129674.45632673708,14.0,Beauty,39.1355416152957,No,4,Yes
49.0,Female,21213.11057752213,11.0,Electronics,18.67382285727894,No,3,No
58.0,Female,99027.67783179149,18.0,Electronics,41.85832675291039,No,0,No
53.0,Male,99329.26943209337,3.0,Home Goods,54.79194305215633,Yes,0,No
67.0,Female,110466.88536194433,17.0,Electronics,43.108669261925726,No,1,No
33.0,Male,60815.67325905587,9.0,Beauty,19.55928490471455,No,3,Yes
45.0,Female,81989.65088131622,14.0,Electronics,2.391926099066956,No,5,No
40.0,Female,110343.64155732002,20.0,Home Goods,25.065860304921262,Yes,4,Yes
62.0,Female,79704.4756325178,16.0,Sports,19.883346886232168,No,2,No
50.0,Female,145159.8855329168,14.0,Clothing,21.393759196969697,Yes,0,No
52.0,Male,57492.70691643695,4.0,Clothing,5.526680567905345,Yes,2,No
34.0,Male,109403.8655159729,11.0,Beauty,25.41024095723946,Yes,3,Yes
68.0,Male,147396.14281665056,11.0,Sports,34.900349655560895,No,2,No
59.0,Female,102717.87601730225,9.0,Electronics,21.621845268994484,No,5,No
31.0,Male,128612.42934648528,12.0,Beauty,33.43610852469518,No,2,Yes
23.0,Female,82526.47568519608,5.0,Clothing,43.9211476017933,No,0,No
66.0,Male,92049.44683716216,14.0,Electronics,5.530945372917306,No,4,No
44.0,Male,68075.72327833297,9.0,Electronics,33.97824117595224,Yes,2,Yes
45.0,Male,78197.54530335439,20.0,Home Goods,25.115882005703146,Yes,1,No
31.0,Male,76895.97265926645,10.0,Beauty,16.574555662879966,No,1,No
36.0,Female,74837.66321004808,18.0,Home Goods,19.617654992143542,No,3,Yes
50.0,Male,49396.29306245735,14.0,Sports,59.89350821418935,Yes,5,Yes
42.0,Male,25934.336915309887,10.0,Electronics,22.794078702851717,Yes,4,No
66.0,Male,43317.40866158736,3.0,Home Goods,51.85063379193269,No,3,No
46.0,Female,123247.38613142273,16.0,Sports,4.546404808625354,No,0,No
63.0,Female,52441.00598043579,1.0,Sports,37.50607196499877,No,3,No
55.0,Female,78034.53713220567,4.0,Electronics,21.115920296913973,Yes,1,No
32.0,Male,60272.4216971829,18.0,Beauty,7.2704321826616125,Yes,3,Yes
68.0,Male,111480.97135177662,15.0,Beauty,19.077529103355516,Yes,5,Yes
24.0,Female,149332.62123206974,8.0,Home Goods,1.7031609957162834,No,0,No
57.0,Female,117678.76118377592,10.0,Electronics,30.93599614002427,No,4,Yes
69.0,Male,32893.15294633807,15.0,Clothing,56.19006464246351,No,0,No
24.0,Male,141252.36605725897,8.0,Sports,19.27426168781471,Yes,3,Yes
60.0,Female,76259.69434790415,4.0,Clothing,5.111751107077058,No,3,No
40.0,Male,91234.73356658008,10.0,Clothing,50.46557864743921,No,1,No
35.0,Female,104039.63641293097,1.0,Beauty,16.245166224351834,Yes,5,Yes
28.0,Female,79064.90499879516,11.0,Sports,51.91487874205305,Yes,1,No
66.0,Female,48478.94518324151,10.0,Clothing,1.926058430180499,No,3,No
20.0,Male,68326.10833782294,19.0,Home Goods,13.52437340184535,No,2,No
34.0,Male,91825.1257630256,15.0,Sports,22.227575389533847,Yes,1,Yes
57.0,Female,76759.8446699396,3.0,Clothing,11.278429829212069,No,2,No
20.0,Male,82785.95337109617,14.0,Home Goods,5.089158609259395,No,4,Yes
32.0,Female,25453.659046112716,15.0,Beauty,28.67452491901702,No,1,No
41.0,Female,65461.419866960445,0.0,Clothing,50.12893103461578,Yes,0,No
68.0,Male,147396.14281665056,11.0,Sports,34.900349655560895,No,2,No
42.0,Male,54021.73888566778,18.0,Beauty,1.0441147938613329,Yes,2,No
44.0,Male,49607.465693417245,5.0,Sports,13.334429598071104,No,5,No
21.0,Female,,11.0,Beauty,3.456997318058839,No,1,No
41.0,Male,27063.164526977496,8.0,Electronics,4.8820948499191,No,0,No
40.0,Male,114116.4972105922,7.0,Beauty,30.5171406020126,Yes,5,Yes
52.0,Male,105978.17943915389,8.0,Electronics,54.78634190880005,No,4,Yes
44.0,Male,120702.39148291244,7.0,Home Goods,41.354532664993336,No,3,Yes
34.0,Female,57148.58219705178,20.0,Home Goods,54.2968243848396,No,4,Yes
65.0,Female,87154.44169797728,7.0,Electronics,7.49839469221902,No,3,No
63.0,Female,147568.62176464207,18.0,Home Goods,51.45475535331689,No,4,Yes
51.0,Male,49533.34241305693,8.0,Beauty,55.148586497171934,No,5,No
69.0,Female,63486.46753645118,16.0,Home Goods,56.78419677301051,Yes,3,Yes
29.0,Female,144164.97694792118,8.0,Electronics,9.496190211269504,Yes,2,Yes
38.0,Male,21860.9860967178,0.0,Sports,20.844397876219336,No,4,No
23.0,Female,90490.83671394028,8.0,Electronics,15.120604906294158,Yes,1,Yes
28.0,Male,59880.95793787835,6.0,Clothing,51.67165342144136,Yes,3,Yes
67.0,Male,33135.95543138407,14.0,Clothing,30.5613739820916,No,4,No
66.0,Male,33767.75457248849,3.0,Beauty,54.26692911512191,No,0,Yes
33.0,Female,129552.54728087214,16.0,Electronics,17.481366264942366,No,5,Yes
45.0,Male,83010.5173269061,2.0,Beauty,13.201062886604504,Yes,0,No
37.0,Female,37352.39641407269,10.0,Beauty,35.11488449217408,No,5,Yes
35.0,Male,97769.28822828604,1.0,Home Goods,37.979460645616086,Yes,2,Yes
47.0,Male,63974.77577928479,12.0,Electronics,50.56111108332121,No,5,Yes
69.0,Female,95685.8370572348,8.0,Electronics,57.73515274756371,No,4,Yes
29.0,Female,51136.32208823996,16.0,Clothing,35.69943786260344,No,0,Yes
43.0,Female,46739.34408542216,10.0,Beauty,37.20730807599587,Yes,1,No
42.0,Female,103574.648307632,5.0,Home Goods,32.1379618548504,Yes,3,Yes
37.0,Female,112875.14132926147,1.0,Sports,20.06846074158527,No,1,No
26.0,Male,123071.07447439912,11.0,Electronics,16.208930804035486,No,5,Yes
52.0,Female,133580.81715062488,15.0,Sports,44.02344596155034,Yes,2,Yes
26.0,Female,53107.18086598665,14.0,Clothing,48.74249341574773,Yes,3,Yes
47.0,Female,49291.20089366056,13.0,Sports,1.2872360516746904,No,4,No
29.0,Female,26264.181611128508,10.0,Electronics,14.005835208664225,Yes,1,No
67.0,Female,102433.52407892307,8.0,Home Goods,34.424571769681975,Yes,5,Yes
42.0,Female,45381.27838434397,3.0,Electronics,51.4496247722116,No,3,No
42.0,Male,25934.336915309887,10.0,Electronics,22.794078702851717,Yes,4,No
46.0,Female,52107.24387935997,10.0,Electronics,36.05404709717553,No,5,Yes
49.0,Male,66513.77449230744,0.0,Electronics,46.02585340698811,No,2,No
22.0,Male,121637.10223484164,2.0,Beauty,7.814846103231505,No,5,No
19.0,Female,42729.02154385363,0.0,Sports,35.713575663841745,No,3,No
58.0,Female,99027.67783179149,18.0,Electronics,41.85832675291039,No,0,No
41.0,Male,129313.30532536992,12.0,Beauty,40.697069705305374,No,1,No
52.0,Male,129451.36368293512,13.0,Electronics,23.5912778281975,No,5,No
51.0,Male,28119.48717047929,13.0,Beauty,26.98207915848743,No,1,No
37.0,Male,45600.34157894569,0.0,Beauty,31.866322047552973,No,0,No
44.0,Male,65435.82837128644,17.0,Home Goods,18.07674571377129,No,1,No
38.0,Male,87431.12926947736,0.0,Sports,43.59700567014704,Yes,2,Yes
25.0,Male,122206.73479393752,10.0,Home Goods,52.49698381504589,No,5,Yes
66.0,Male,119516.67686884428,9.0,Beauty,42.36750897803256,No,5,Yes
57.0,Female,31518.61281605828,7.0,Beauty,5.456462880257549,No,1,No
66.0,Female,117622.17378723135,10.0,Electronics,11.157952624606295,No,4,No
62.0,Male,105931.85305215164,14.0,Home Goods,48.20900625511329,No,3,Yes
29.0,Female,122498.15462292882,12.0,Home Goods,18.131351236634178,No,5,Yes
49.0,Male,83391.61525673742,15.0,Beauty,37.45413261031017,No,0,No
40.0,Female,98921.64523343802,15.0,Sports,30.815866426031743,Yes,1,Yes
50.0,Female,95764.88856085364,12.0,Electronics,52.92912924170528,No,5,Yes
62.0,Male,79728.07989277826,0.0,Clothing,31.25728638367338,Yes,2,No
46.0,Female,133864.8008572174,14.0,Home Goods,24.60174852319119,Yes,1,No
69.0,Male,56721.41542810048,16.0,Clothing,56.53166695312044,Yes,2,Yes
,Male,85623.42777958866,18.0,Electronics,11.657565178537604,No,1,No
46.0,Male,148031.59235912186,19.0,Home Goods,32.592763900888954,No,4,Yes
61.0,Female,85342.06154191696,9.0,Clothing,28.59717184710515,No,3,No
54.0,Female,28273.318207263503,14.0,Beauty,38.66265384271312,Yes,4,Yes
40.0,Male,49200.02953970075,1.0,Sports,6.120194289834439,No,2,No
54.0,Female,117167.77285757022,3.0,Home Goods,19.036426012818826,Yes,4,No
30.0,Female,132019.8174923549,19.0,Beauty,19.2820733151006,Yes,4,Yes
61.0,Female,126478.2568020153,9.0,Clothing,37.35479494754324,No,4,Yes
32.0,Male,61031.5546892355,11.0,Sports,17.70992594477038,No,3,Yes
52.0,Female,135258.5479812607,4.0,Clothing,31.327378822714078,No,1,No
55.0,Female,100546.61386977928,6.0,Sports,9.12631183438071,Yes,3,Yes
30.0,Male,47756.47762038735,4.0,Electronics,6.802350373822574,No,4,No
56.0,Male,68381.71309887673,12.0,Sports,14.974118765196229,No,5,No
38.0,Male,89214.68869577823,5.0,Home Goods,9.81673925257936,No,3,No
46.0,Male,55076.69361666786,5.0,Sports,45.41800103039165,Yes,1,No
64.0,Female,62207.87049570779,2.0,Electronics,41.9379265506682,No,0,No
50.0,Female,44510.27874740265,17.0,Clothing,20.216430483084437,No,5,Yes
68.0,Female,131240.49219888012,7.0,Beauty,19.49516423094057,Yes,2,No
52.0,Male,104713.16886204596,15.0,Sports,33.684227042818215,No,2,No
68.0,Male,28970.98703966612,13.0,Clothing,36.60084852099451,Yes,2,No
51.0,Male,89590.31708883692,8.0,Clothing,7.459967380713268,Yes,4,Yes
53.0,Female,59381.0177332558,4.0,Sports,34.32564476632817,Yes,3,Yes
21.0,Male,28144.916449196087,16.0,Home Goods,38.58806744242821,No,3,Yes
27.0,Female,101233.63294890986,9.0,Electronics,50.25906627349909,Yes,2,Yes
41.0,Female,81882.35681793964,7.0,Home Goods,45.79509979976271,No,2,No
56.0,Male,123728.84075006624,9.0,Clothing,3.9212451524353193,Yes,1,No
45.0,Male,149200.29055696077,7.0,Beauty,59.96084051902675,No,1,No
19.0,Male,34496.58760176593,13.0,Clothing,39.704079924533445,Yes,2,Yes
64.0,Female,90031.23373385285,4.0,Sports,9.723293833880644,No,4,No
45.0,Male,130580.08751934792,17.0,Clothing,6.926995431177137,Yes,2,No
47.0,Male,52630.17982409903,13.0,Electronics,11.494907932177089,Yes,5,Yes
66.0,Female,77089.47616238728,3.0,Sports,51.09358179153721,Yes,2,No
49.0,Male,70394.34470923411,15.0,Beauty,32.68792387981611,Yes,5,Yes
70.0,Female,144468.2424749525,11.0,Sports,46.72077986605135,No,2,No
40.0,Female,59617.64240019733,2.0,Electronics,16.784094784652197,Yes,2,No
57.0,Female,103279.97386135536,1.0,Clothing,2.4667114390318554,No,2,No
45.0,Female,33736.40895402671,15.0,Sports,58.88164687301348,No,1,No
38.0,Female,111330.2651995249,15.0,Sports,22.20841268938267,Yes,2,Yes
49.0,Female,94366.32363800913,6.0,Beauty,6.955555907827533,Yes,1,No
50.0,Female,39355.44654321781,5.0,Sports,4.643980791121782,Yes,3,No
47.0,Female,58009.8043535851,1.0,Sports,8.994176616801843,No,4,No
53.0,Female,135718.3478614819,3.0,Home Goods,43.73879500388463,No,1,No
